onet_soc_code,title,element_id,element_name,scale_id,scale_name,category,category_description,share_pct,date,domain_source,data_source
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",15.4,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",31.79,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",8.26,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",5.5,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",7.31,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",3.5,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,1.6,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,2.75,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",2.16,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",36.99,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",8.9,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",20.02,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",13.96,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",6.98,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",6.63,07/2012,Incumbent,O*NET
17-2199.10,Wind Energy Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,1.6,07/2012,Incumbent,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,10.71,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,3.57,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",3.57,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",3.57,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",10.71,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",17.86,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",39.29,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",10.71,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,14.29,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,7.14,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",21.43,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",25.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",7.14,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",10.71,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",14.29,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.0,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",10.71,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",21.43,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",32.14,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",14.29,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",7.14,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",10.71,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",3.57,08/2023,Occupational Expert,O*NET
17-2199.11,Solar Energy Systems Engineers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2023,Occupational Expert,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,12.01,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,1.03,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",18.84,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",24.93,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",20.97,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",11.11,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,11.11,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,32.07,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,36.49,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",2.62,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",3.18,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",2.39,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",2.06,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",10.08,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",10.08,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,1.03,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,13.26,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",25.38,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",1.03,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",21.76,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",20.63,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",2.06,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",2.71,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",10.08,08/2026,Incumbent,O*NET
17-3011.00,Architectural and Civil Drafters,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,3.09,08/2026,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,12.68,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",4.18,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",15.21,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",23.99,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",3.58,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",2.05,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",1.83,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,6.76,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,14.22,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",11.27,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",9.24,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",18.51,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",2.57,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",8.05,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",1.83,08/2022,Incumbent,O*NET
17-3012.00,Electrical and Electronics Drafters,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,1.56,08/2022,Incumbent,O*NET
